"sampleSize" "beta" "sigma" "rep" "id" "betaEst" "bias" "Rsquared" "error" "errorMessage"
250 0.5 1 18 887 0.466039096152185 0.0339609038478154 0.186722217569524 FALSE ""
50 0.5 0.25 95 888 0.299703093356535 0.200296906643465 0.0830940995082472 FALSE ""
50 0.5 1 86 889 0.415445703829818 0.0845542961701815 0.169722699850022 FALSE ""
250 0 0.5 94 890 -0.0688059789017462 0.0688059789017462 0.00432373065372306 FALSE ""
50 0 1 53 891 0.0196611638562306 0.0196611638562306 0.000287445145375565 FALSE ""
50 0 0.25 90 892 0.238702622881816 0.238702622881816 0.0342535266155516 FALSE ""
250 0.5 1 36 893 0.493672554079731 0.00632744592026918 0.211833452406161 FALSE ""
100 0 0.5 50 894 -0.0632888041891878 0.0632888041891878 0.0032230723319166 FALSE ""
50 1 1 98 895 1.21397516969383 0.213975169693834 0.663296708565714 FALSE ""
250 0 0.5 63 896 0.106570790035377 0.106570790035377 0.0102045521305201 FALSE ""
250 0 1 41 897 -0.0209629309826639 0.0209629309826639 0.00050224892018308 FALSE ""
100 1 0.25 36 898 1.009599239826 0.00959923982600075 0.519941835551491 FALSE ""
100 0 0.5 47 899 -0.198380876686567 0.198380876686567 0.0448649662076691 FALSE ""
50 1 0.25 26 900 1.00622510536871 0.00622510536871368 0.501898662871403 FALSE ""
100 0 1 16 901 -0.0703852965909001 0.0703852965909001 0.00570653318971443 FALSE ""
50 1 0.5 39 902 0.79298033061507 0.20701966938493 0.313739604051762 FALSE ""
50 0.5 0.5 54 903 0.529424994148646 0.0294249941486459 0.160224673159511 FALSE ""
50 0.5 1 68 904 0.596115484509044 0.0961154845090443 0.33271273326128 FALSE ""
50 0.5 1 100 905 0.517715895533932 0.0177158955339324 0.2443976590242 FALSE ""
50 0 0.5 53 906 0.287074662897014 0.287074662897014 0.0942621055570211 FALSE ""
250 0 0.5 28 907 -0.0975496353635855 0.0975496353635855 0.00925515946259836 FALSE ""
50 1 0.25 98 908 1.05488390354107 0.0548839035410735 0.409134413248221 FALSE ""
250 0 1 81 909 -0.0732838572545794 0.0732838572545794 0.00606220068252529 FALSE ""
250 0.5 0.25 76 910 0.435755416044628 0.0642445839553715 0.161956443920611 FALSE ""
250 0.5 0.5 20 911 0.580801903234245 0.0808019032342446 0.2258662519503 FALSE ""
100 0.5 1 11 912 0.413063324003045 0.0869366759969549 0.133105648171715 FALSE ""
100 1 0.25 45 913 0.798059150332332 0.201940849667668 0.296642567118135 FALSE ""
50 1 1 16 914 1.23075848653473 0.230758486534734 0.569953578982893 FALSE ""
250 0 1 30 915 0.111293955173268 0.111293955173268 0.0153455435614845 FALSE ""
50 0.5 0.5 69 916 0.550405202937817 0.0504052029378169 0.279348817451356 FALSE ""
100 0.5 1 18 917 0.462192790365277 0.0378072096347226 0.16235945692151 FALSE ""
250 0.5 0.5 29 918 0.537475943219648 0.0374759432196478 0.206642305284507 FALSE ""
100 0 0.5 93 919 -0.0215729775610825 0.0215729775610825 0.000399611386115957 FALSE ""
250 0.5 1 55 920 0.507038500487041 0.00703850048704147 0.243532528360597 FALSE ""
250 1 0.5 73 921 1.00520931416638 0.00520931416637782 0.514289348781381 FALSE ""
100 1 1 20 922 1.09578022319213 0.0957802231921274 0.617160784495619 FALSE ""
100 0.5 0.25 55 923 0.312562282136935 0.187437717863065 0.0720954765937491 FALSE ""
100 0.5 0.25 65 924 0.544453356871365 0.0444533568713645 0.301811825125035 FALSE ""
250 0 1 95 925 0.143248140667348 0.143248140667348 0.0278761320580327 FALSE ""
250 0.5 0.5 14 926 0.422259200079426 0.0777407999205739 0.153325516632623 FALSE ""
250 0 0.5 52 927 -0.0348572301115913 0.0348572301115913 0.0011464021053245 FALSE ""
100 0 1 70 928 0.0827201132611962 0.0827201132611962 0.00628604638290312 FALSE ""
100 0.5 0.25 69 929 0.555024402102467 0.0550244021024668 0.291371139258466 FALSE ""
250 0 0.5 40 930 0.00587287102932213 0.00587287102932213 4.52374800402906e-05 FALSE ""
50 0.5 1 70 931 0.198048804133891 0.301951195866109 0.0333950831544752 FALSE ""
100 0 0.5 7 932 0.0118656462604376 0.0118656462604376 0.000159364653972167 FALSE ""
250 0 1 54 933 -0.0353893425982272 0.0353893425982272 0.00112742766707313 FALSE ""
100 1 0.25 11 934 1.22461015817951 0.224610158179505 0.566618960020211 FALSE ""
50 0 1 63 935 0.0724656449081323 0.0724656449081323 0.0044857198842232 FALSE ""
50 0 0.25 77 936 0.04260670321941 0.04260670321941 0.00254368495506419 FALSE ""
100 0 0.25 82 937 -0.0882332778839103 0.0882332778839103 0.00714655210260214 FALSE ""
250 0 0.5 99 938 -0.0990827103739903 0.0990827103739903 0.00970541276661759 FALSE ""
100 0 0.5 30 939 0.00261083654541544 0.00261083654541544 7.45003382099864e-06 FALSE ""
250 0 0.25 8 940 0.0902741776252708 0.0902741776252708 0.00653615933587345 FALSE ""
50 0 0.25 69 941 -0.180117086590609 0.180117086590609 0.0432316692704585 FALSE ""
100 0.5 0.25 77 942 0.595272185165913 0.0952721851659128 0.25563388505345 FALSE ""
50 0.5 0.5 95 943 0.317625455054481 0.182374544945519 0.0986143081234203 FALSE ""
50 0 0.5 1 944 0.2661023982682 0.2661023982682 0.085840229811982 FALSE ""
250 1 0.25 47 945 1.04664475453678 0.046644754536781 0.516641206989328 FALSE ""
100 1 0.25 66 946 0.884740273359497 0.115259726640503 0.486159167751852 FALSE ""
250 1 0.25 99 947 1.01873036621569 0.0187303662156888 0.559625268468024 FALSE ""
100 0.5 0.5 52 948 0.396665349709684 0.103334650290316 0.133810284469796 FALSE ""
100 0 0.5 22 949 0.0063500299549133 0.0063500299549133 3.49549684213487e-05 FALSE ""
250 0 0.5 37 950 -0.0106122509283063 0.0106122509283063 0.000128892929234434 FALSE ""
100 0 0.25 65 951 0.115393256997713 0.115393256997713 0.0125483945881832 FALSE ""
50 0.5 0.25 31 952 0.52649758345353 0.0264975834535303 0.262828390861123 FALSE ""
100 0.5 1 74 953 0.564467692678787 0.0644676926787872 0.186823666820112 FALSE ""
100 0 0.5 69 954 0.0178403117532408 0.0178403117532408 0.000339487005581623 FALSE ""
250 0 0.25 34 955 -0.119035806517953 0.119035806517953 0.015404419328747 FALSE ""
250 0.5 0.5 33 956 0.533773470558113 0.0337734705581129 0.210111009077498 FALSE ""
100 1 0.25 62 957 0.836814607319569 0.163185392680431 0.453501900629133 FALSE ""
250 0.5 0.5 5 958 0.511336725299397 0.0113367252993972 0.214985795866588 FALSE ""
100 0 1 57 959 0.0279465830558076 0.0279465830558076 0.000674071405487801 FALSE ""
100 0 0.5 21 960 -0.0952996707805177 0.0952996707805177 0.0100517973884964 FALSE ""
100 0 1 82 961 0.115415060619933 0.115415060619933 0.0131604148648195 FALSE ""
100 0.5 0.25 61 962 0.627123928545201 0.127123928545201 0.286273795627992 FALSE ""
50 1 0.5 100 963 0.763313692769871 0.236686307230129 0.348817941427259 FALSE ""
250 0.5 1 72 964 0.546393094062794 0.0463930940627941 0.193374040246326 FALSE ""
50 0 1 81 965 -0.114767729145363 0.114767729145363 0.0081690792459887 FALSE ""
250 1 1 61 966 1.03138609142505 0.0313860914250537 0.537922258720459 FALSE ""
100 0.5 1 65 967 0.666626356559975 0.166626356559975 0.255110022803383 FALSE ""
50 0 0.25 7 968 0.129232851630459 0.129232851630459 0.014708075693036 FALSE ""
250 1 0.25 72 969 0.966347923585026 0.0336520764149736 0.477842332052656 FALSE ""
250 0 0.25 29 970 -0.0221654831667712 0.0221654831667712 0.000513619805452414 FALSE ""
50 1 0.25 20 971 0.89897159076251 0.10102840923749 0.551678597665714 FALSE ""
250 1 0.5 27 972 0.922698186070802 0.0773018139291981 0.47182114327139 FALSE ""
50 0.5 1 62 973 0.444653484723956 0.0553465152760444 0.175928458806351 FALSE ""
250 0.5 0.25 17 974 0.489026873215371 0.0109731267846293 0.185954350344482 FALSE ""
100 1 0.25 75 975 1.0291111367139 0.0291111367139003 0.518007405124653 FALSE ""
50 0.5 0.25 81 976 0.621739229653405 0.121739229653405 0.205031117117298 FALSE ""
250 0 0.5 77 977 -0.0280873962568617 0.0280873962568617 0.00073517779019341 FALSE ""
250 1 1 8 978 1.04267067774414 0.042670677744137 0.482704728962294 FALSE ""
100 0 1 44 979 -0.00990888187231088 0.00990888187231088 0.000125601347078219 FALSE ""
50 1 0.25 4 980 1.22825115298944 0.228251152989444 0.639942725305164 FALSE ""
250 1 0.5 86 981 0.98712902337076 0.0128709766292402 0.464308650424385 FALSE ""
250 0.5 0.25 22 982 0.439285294828541 0.0607147051714593 0.186084923246492 FALSE ""
250 0 0.25 40 983 -0.0268336254886558 0.0268336254886558 0.000830350754110514 FALSE ""
100 0.5 0.25 10 984 0.326248022522242 0.173751977477758 0.0904166243339651 FALSE ""
100 0 1 89 985 -0.216214492379953 0.216214492379953 0.0403080535501832 FALSE ""
250 1 0.5 55 986 0.992017711833871 0.00798228816612889 0.512864962980256 FALSE ""
250 1 0.25 44 987 0.984033898314597 0.0159661016854029 0.466815184997223 FALSE ""
50 0.5 0.5 29 988 0.358390372877319 0.141609627122681 0.081483546612693 FALSE ""
50 0 0.25 20 989 0.108576061381046 0.108576061381046 0.00868068382893144 FALSE ""
250 0 1 57 990 0.0735870481214044 0.0735870481214044 0.00678504813098006 FALSE ""
250 0 0.5 24 991 0.0328192290054445 0.0328192290054445 0.00105973534211904 FALSE ""
250 0 0.25 38 992 0.134964436289174 0.134964436289174 0.0168154628923086 FALSE ""
50 0 1 73 993 0.146422352396801 0.146422352396801 0.0313985049502514 FALSE ""
250 1 1 67 994 0.984396521795089 0.0156034782049107 0.459161670177335 FALSE ""
50 0.5 1 24 995 0.720170167906503 0.220170167906503 0.318371986316909 FALSE ""
100 1 0.25 5 996 0.862252119013333 0.137747880986667 0.420089315642662 FALSE ""
100 1 1 82 997 1.05512521249574 0.0551252124957367 0.594048893846471 FALSE ""
250 0.5 0.5 61 998 0.495096123001139 0.00490387699886086 0.200316229422611 FALSE ""
250 0.5 0.25 100 999 0.455402597189244 0.044597402810756 0.165867123206643 FALSE ""
50 0.5 1 8 1000 0.439285748539846 0.0607142514601545 0.11679155555447 FALSE ""
50 0 1 67 1001 0.00977621047558419 0.00977621047558419 0.000121686263773909 FALSE ""
250 1 0.25 1 1002 1.04721732244893 0.0472173224489321 0.540822467826958 FALSE ""
100 1 1 37 1003 1.03592088248103 0.0359208824810313 0.473991350359413 FALSE ""
250 0.5 0.5 79 1004 0.479358236776299 0.0206417632237011 0.171723089929077 FALSE ""
50 0.5 1 2 1005 0.410099109593975 0.0899008904060254 0.105806637037125 FALSE ""
50 0 0.5 78 1006 -0.112512360553631 0.112512360553631 0.0104457876923964 FALSE ""
250 0 0.5 8 1007 0.0506169561382422 0.0506169561382422 0.00213068698607137 FALSE ""
100 0.5 0.5 15 1008 0.686766237449182 0.186766237449182 0.300610119329272 FALSE ""
50 1 0.25 14 1009 1.11438954919585 0.11438954919585 0.608408727116713 FALSE ""
50 0 0.5 100 1010 -0.0219425017316465 0.0219425017316465 0.000371127651085558 FALSE ""
100 0 1 43 1011 0.0811849070765178 0.0811849070765178 0.00643262765161023 FALSE ""
250 1 0.5 53 1012 0.937796695822513 0.062203304177487 0.439928047284428 FALSE ""
100 0.5 1 87 1013 0.413916711425543 0.0860832885744575 0.169287847757066 FALSE ""
100 0.5 0.25 18 1014 0.56425944125262 0.0642594412526202 0.26977691705809 FALSE ""
250 0.5 1 32 1015 0.430530271418293 0.0694697285817067 0.179652209881478 FALSE ""
50 1 0.25 11 1016 1.11458861812886 0.114588618128861 0.598314780185566 FALSE ""
250 0.5 1 73 1017 0.50122162677386 0.00122162677385995 0.220455992011254 FALSE ""
250 0 1 7 1018 -0.0901369065060866 0.0901369065060866 0.00706196213410684 FALSE ""
250 1 0.25 85 1019 0.906299582144177 0.0937004178558229 0.494627313917297 FALSE ""
100 0.5 1 94 1020 0.575308751421885 0.0753087514218845 0.299366913907998 FALSE ""
250 0.5 0.25 68 1021 0.525386874448297 0.0253868744482973 0.209826799292932 FALSE ""
100 0.5 0.5 80 1022 0.468925810077696 0.0310741899223041 0.141476071591233 FALSE ""
100 0.5 0.5 68 1023 0.523479074471547 0.0234790744715472 0.202691179808561 FALSE ""
100 0 0.25 53 1024 -0.0389608106341458 0.0389608106341458 0.0016577802639458 FALSE ""
50 1 1 12 1025 1.02409461512297 0.0240946151229695 0.529853175614266 FALSE ""
50 1 0.5 82 1026 1.07028265176891 0.0702826517689066 0.504939355948953 FALSE ""
100 1 1 86 1027 0.960623824211545 0.0393761757884552 0.439448517480989 FALSE ""
100 1 0.25 98 1028 0.876394770524387 0.123605229475613 0.432348795996348 FALSE ""
250 0.5 0.25 60 1029 0.399198581943142 0.100801418056858 0.124174251680953 FALSE ""
100 0 0.5 63 1030 0.0974002485424488 0.0974002485424488 0.0090501602616519 FALSE ""
100 1 0.5 56 1031 1.00983411170482 0.00983411170482151 0.540926326256248 FALSE ""
50 1 1 65 1032 0.900127000119232 0.0998729998807681 0.574247433670585 FALSE ""
50 0.5 0.25 89 1033 0.542558133710214 0.0425581337102137 0.318963598082131 FALSE ""
50 0.5 0.5 48 1034 0.476436036613414 0.0235639633865861 0.185113258005113 FALSE ""
250 0 0.5 22 1035 -0.148737251153705 0.148737251153705 0.0163968037449278 FALSE ""
100 1 0.5 82 1036 1.03204517616865 0.03204517616865 0.548596991743114 FALSE ""
100 1 0.25 90 1037 1.05435971217824 0.054359712178238 0.450636420618827 FALSE ""
50 0.5 1 76 1038 0.473275386300151 0.0267246136998491 0.139071700096166 FALSE ""
250 0.5 0.5 67 1039 0.442074399836527 0.0579256001634728 0.153523812818224 FALSE ""
100 1 1 74 1040 1.0330214843136 0.0330214843135974 0.445081322905465 FALSE ""
250 0.5 0.25 20 1041 0.463899031744259 0.0361009682557414 0.17079809435075 FALSE ""
50 0 1 33 1042 0.0880652132707471 0.0880652132707471 0.00665311605304386 FALSE ""
250 0.5 0.25 3 1043 0.408424025801529 0.0915759741984705 0.133203506708931 FALSE ""
100 0 0.25 15 1044 0.0933157819496862 0.0933157819496862 0.00795713365926514 FALSE ""
250 0.5 1 47 1045 0.505092571403173 0.00509257140317343 0.206513678518419 FALSE ""
250 1 0.25 64 1046 0.942568189042501 0.0574318109574993 0.488539188976635 FALSE ""
250 1 0.5 78 1047 1.00931124676814 0.00931124676813733 0.473778778316551 FALSE ""
250 0 0.5 89 1048 -0.0400098768796719 0.0400098768796719 0.00135880769190768 FALSE ""
50 0.5 0.5 67 1049 0.589070623826244 0.0890706238262442 0.252280095969037 FALSE ""
250 0.5 0.5 21 1050 0.307689813779971 0.192310186220029 0.0779319499304608 FALSE ""
50 0 0.25 71 1051 -0.191414779825577 0.191414779825577 0.0380556380780648 FALSE ""
50 1 0.5 54 1052 1.02777338274139 0.0277733827413857 0.432876205783782 FALSE ""
50 0 1 91 1053 -0.0300276478984037 0.0300276478984037 0.000602335341518027 FALSE ""
250 0 0.5 50 1054 0.0266019558633638 0.0266019558633638 0.000679503750516765 FALSE ""
100 0 0.5 64 1055 -0.129739138803415 0.129739138803415 0.0175370889221549 FALSE ""
250 1 1 10 1056 0.937109478775322 0.0628905212246784 0.435233703407891 FALSE ""
100 0.5 0.5 76 1057 0.412584194599461 0.0874158054005387 0.141727138477346 FALSE ""
100 1 1 70 1058 0.996328554811794 0.00367144518820584 0.559625381098706 FALSE ""
50 0.5 1 78 1059 0.507441306172924 0.00744130617292449 0.35256788861409 FALSE ""
100 1 0.25 12 1060 0.967746420348425 0.0322535796515752 0.461779183099617 FALSE ""
100 0.5 0.25 12 1061 0.433724051925379 0.0662759480746207 0.173129019259554 FALSE ""
100 0 0.5 56 1062 0.00836389800946718 0.00836389800946718 8.08804623633026e-05 FALSE ""
50 1 0.25 72 1063 0.805594168829571 0.194405831170429 0.337095962510691 FALSE ""
100 1 1 40 1064 0.945616128977809 0.0543838710221906 0.490334063387866 FALSE ""
50 0.5 0.5 72 1065 0.651203914072055 0.151203914072055 0.331729765111879 FALSE ""
50 0 0.25 95 1066 0.0902634059996225 0.0902634059996225 0.00840361629984504 FALSE ""
250 0 0.25 45 1067 0.00347423299583292 0.00347423299583292 1.06098308028349e-05 FALSE ""
50 0.5 1 73 1068 0.571123315480339 0.0711233154803393 0.219681780451465 FALSE ""
250 0.5 0.25 40 1069 0.564543599780817 0.0645435997808173 0.245707261015828 FALSE ""
100 0 0.5 59 1070 -0.0309258516365537 0.0309258516365537 0.00105361154787163 FALSE ""
50 1 1 79 1071 1.06993556425993 0.069935564259932 0.532233513055584 FALSE ""
50 1 0.25 80 1072 1.05336950968155 0.0533695096815516 0.557899082036801 FALSE ""
250 0 1 73 1073 -0.0705911019039883 0.0705911019039883 0.00465471855616396 FALSE ""
50 1 0.5 20 1074 0.980310960518061 0.0196890394819391 0.506558954494319 FALSE ""
250 1 0.5 4 1075 0.986309275953298 0.013690724046702 0.508538593701265 FALSE ""
100 0 0.25 28 1076 -0.0599149635338813 0.0599149635338813 0.00521047556513692 FALSE ""
250 0.5 0.5 37 1077 0.527249480370725 0.0272494803707247 0.258494317393787 FALSE ""
100 1 1 17 1078 0.863115454589714 0.136884545410286 0.421650100762449 FALSE ""
50 0.5 1 60 1079 0.531662391193486 0.0316623911934862 0.153853211249416 FALSE ""
100 0.5 1 90 1080 0.39966765441763 0.10033234558237 0.117660272060068 FALSE ""
50 1 0.25 31 1081 1.11802915517051 0.118029155170506 0.575779312665849 FALSE ""
50 0 1 100 1082 -0.113014322771416 0.113014322771416 0.0179718923157309 FALSE ""
100 0 1 51 1083 0.0607743741545311 0.0607743741545311 0.00506866812145368 FALSE ""
100 0.5 0.25 94 1084 0.448026318045249 0.0519736819547507 0.167675779298649 FALSE ""
250 0 0.25 9 1085 -0.00198135291133632 0.00198135291133632 4.47271865132242e-06 FALSE ""
250 0 0.5 92 1086 0.0269035747578435 0.0269035747578435 0.000966627770225835 FALSE ""
50 0.5 1 66 1087 0.45820511381182 0.0417948861881804 0.137123993143299 FALSE ""
250 1 0.25 41 1088 0.986085536448006 0.0139144635519937 0.502460810172975 FALSE ""
250 0 1 31 1089 -0.0294703183096318 0.0294703183096318 0.000898051949327331 FALSE ""
100 1 0.5 88 1090 1.09432702345321 0.094327023453209 0.459974704216936 FALSE ""
50 1 1 48 1091 1.18265748417134 0.182657484171344 0.565162457407901 FALSE ""
100 0 1 40 1092 0.136374125983026 0.136374125983026 0.0193288986166451 FALSE ""
100 0.5 0.25 32 1093 0.564268641639719 0.0642686416397192 0.3021325009922 FALSE ""
250 0.5 0.25 92 1094 0.277050103900204 0.222949896099796 0.0773275586315388 FALSE ""
100 0.5 0.5 84 1095 0.580406625069532 0.0804066250695321 0.260986021967043 FALSE ""
50 0.5 0.5 6 1096 0.445544672635401 0.0544553273645986 0.101913767543406 FALSE ""
100 1 1 55 1097 1.04895519618607 0.0489551961860726 0.518609288284369 FALSE ""
250 0 0.25 15 1098 0.0232113289255301 0.0232113289255301 0.000396935928262045 FALSE ""
100 1 0.25 41 1099 1.11437205850485 0.114372058504846 0.485611421367607 FALSE ""
50 1 1 59 1100 1.05966125478331 0.0596612547833058 0.614309038761281 FALSE ""
50 0 0.25 53 1101 -0.0358041368436355 0.0358041368436355 0.00110910877705548 FALSE ""
250 1 1 96 1102 1.02686800752787 0.0268680075278689 0.518830518421286 FALSE ""
250 0 0.25 75 1103 -0.0064056595076772 0.0064056595076772 3.86250448881334e-05 FALSE ""
50 1 1 2 1104 0.983504977612892 0.0164950223871075 0.490650576717017 FALSE ""
100 0.5 0.25 13 1105 0.483303618122866 0.0166963818771345 0.154349972300509 FALSE ""
100 1 0.25 7 1106 1.04248281662065 0.0424828166206512 0.563629337584035 FALSE ""
50 1 1 32 1107 1.23555727295663 0.23555727295663 0.567843682075331 FALSE ""
50 0.5 0.25 92 1108 0.36704052062025 0.13295947937975 0.126624190415439 FALSE ""
100 0 0.25 52 1109 -0.266875569843873 0.266875569843873 0.0643637854437935 FALSE ""
50 0 0.5 47 1110 -0.148269004288343 0.148269004288343 0.0293688707283627 FALSE ""
50 0.5 0.25 11 1111 0.444904741859457 0.0550952581405433 0.176922062141679 FALSE ""
50 0 0.25 23 1112 -0.0401852757885318 0.0401852757885318 0.00202897861165259 FALSE ""
250 0 1 44 1113 -0.0486110374440079 0.0486110374440079 0.00208950093694335 FALSE ""
250 0.5 0.5 71 1114 0.514693784373345 0.014693784373345 0.190621114263965 FALSE ""
100 0 0.25 58 1115 0.0260278313949367 0.0260278313949367 0.000488900367408374 FALSE ""
50 0 0.5 20 1116 -0.141899227583785 0.141899227583785 0.0226927505122841 FALSE ""
100 0.5 0.25 28 1117 0.422537704910716 0.0774622950892839 0.124427131829493 FALSE ""
250 0 1 83 1118 -0.0201976521872252 0.0201976521872252 0.00034314678510091 FALSE ""
250 0 0.25 54 1119 0.00102519677737111 0.00102519677737111 1.00515947377944e-06 FALSE ""
100 0.5 0.25 3 1120 0.480280138903937 0.0197198610960634 0.203795586737139 FALSE ""
250 1 0.5 81 1121 0.99979430496137 0.000205695038629661 0.553662073252126 FALSE ""
100 0.5 1 32 1122 0.449430419985652 0.0505695800143476 0.176034547313759 FALSE ""
100 0.5 1 63 1123 0.564717965415998 0.0647179654159982 0.237579186344458 FALSE ""
100 1 1 12 1124 1.18394768173646 0.183947681736456 0.552530504731855 FALSE ""
