"sampleSize" "rep" "id" "interceptBias" "slopeBias" "error" "errorMessage"
250 44 398 0.0866601065739331 0.0350224836446595 FALSE ""
500 63 399 0.0466755267388683 0.00572389193569645 FALSE ""
1000 82 400 0.0391504682675248 0.00990203659395883 FALSE ""
250 91 401 0.00990593622488294 0.0367285291040645 FALSE ""
1000 58 402 0.00156219280764305 0.00747340388047313 FALSE ""
1000 31 403 0.0685214955287308 0.0610125128281097 FALSE ""
500 67 404 0.024153700929664 0.00930399608552551 FALSE ""
500 57 405 0.00813170535601493 0.0251505127912703 FALSE ""
50 79 406 0.0677922284741627 0.0533884658780485 FALSE ""
500 13 407 0.0193289547052533 0.0262281550375741 FALSE ""
100 34 408 0.152946400518957 0.0540166627283098 FALSE ""
50 38 409 0.029116329648501 0.295308125207209 FALSE ""
250 9 410 0.0520922797829701 0.106272217767332 FALSE ""
1000 83 411 0.0318467215766397 0.010641885320261 FALSE ""
50 90 412 0.140088440613095 0.00523814160783542 FALSE ""
250 85 413 0.00870209587433016 0.154711207519365 FALSE ""
250 69 414 0.0857244185172815 0.110982687791314 FALSE ""
250 92 415 0.0465877249323365 0.0353941104582418 FALSE ""
1000 40 416 0.0134313312865407 0.026377911118692 FALSE ""
500 72 417 0.0474205746404449 0.0166262891452946 FALSE ""
500 15 418 0.0523071569844909 0.0246721870043299 FALSE ""
50 54 419 0.00260308243102134 0.117669214065271 FALSE ""
500 97 420 0.00555565293226475 0.0219741467755754 FALSE ""
1000 87 421 0.000709246240981056 0.00875064421300903 FALSE ""
250 7 422 0.147331148414941 0.00338907407188027 FALSE ""
500 45 423 0.0741632728145092 0.0923467128749538 FALSE ""
250 12 424 0.0557220268386329 0.0417580988668265 FALSE ""
250 38 425 0.0352106121938976 0.0530218250953105 FALSE ""
1000 12 426 0.0609176719344379 0.0389469604677195 FALSE ""
50 56 427 0.0465156892898353 0.103421700404849 FALSE ""
1000 73 428 0.0205674907405181 0.0319923012310634 FALSE ""
1000 11 429 0.00961277001852157 0.00657890358137803 FALSE ""
250 93 430 0.0226793112349525 0.0208233125120891 FALSE ""
50 11 431 0.285061682585033 0.0369002363576879 FALSE ""
250 17 432 0.0175345959801157 0.0268062565249427 FALSE ""
50 33 433 0.27990347119826 0.0484116481364872 FALSE ""
50 64 434 0.0533751727302213 0.231505574300719 FALSE ""
100 42 435 0.0235644395775059 0.0964119361951595 FALSE ""
500 46 436 0.0217269891265989 0.0485196544327289 FALSE ""
100 70 437 0.049993848815706 0.0406704306827386 FALSE ""
250 54 438 0.0490985530618794 0.0858213589949015 FALSE ""
100 66 439 0.0871317515177121 0.116660868269955 FALSE ""
1000 52 440 0.0132431309769213 0.00236264085625737 FALSE ""
500 20 441 0.0365950255371437 0.0470994508132034 FALSE ""
50 58 442 0.062459774286738 0.094715551259575 FALSE ""
1000 43 443 0.0230496698453856 0.0311891012914618 FALSE ""
1000 67 444 0.0335778647441137 0.0117001943336769 FALSE ""
100 13 445 0.00623630655687537 0.0658170863830143 FALSE ""
1000 86 446 0.0293654258609676 0.0129250559274554 FALSE ""
1000 49 447 0.0114744555678832 0.00620914780858373 FALSE ""
500 65 448 0.00875926710400755 0.000779375162992951 FALSE ""
1000 27 449 0.0291227336816591 0.0116630219042976 FALSE ""
